chr,start,stop,Cluster,kimura_div_pct,aln_length,cpg_density_pct
chr1,1007746,1008060,0,0.03185728046605745,314,7.348242811501597
chr1,1530547,1530855,1,0.03247807843978225,308,7.49185667752443
chr1,5464860,5465114,0,1.3113694109685117,254,5.928853754940712
chr1,6158725,6159030,2,1.060344575116082,305,7.2368421052631575
chr1,7309287,7309598,0,2.4179869984337388,311,7.419354838709677
chr1,8906900,8907209,0,0.45445201397512314,309,6.818181818181818
chr1,9516764,9517072,1,0.03247807843978225,308,7.49185667752443
chr1,9623278,9623588,0,1.072657882462041,310,6.148867313915858
chr1,11078260,11078555,2,0.7169805340227762,295,7.8231292517006805
chr1,11491840,11492147,2,0.3267985489892767,307,7.8431372549019605
chr1,11991642,11991952,1,0.6806242619449742,310,7.119741100323624
chr1,12361356,12361694,0,3.052999117089715,338,6.824925816023739
chr1,12838206,12838475,0,1.2004968787140875,269,6.7164179104477615
chr1,13932258,13932559,2,0.0997672429447998,301,7.666666666666667
chr1,14000782,14001081,2,0.7396626106144022,299,7.382550335570469
chr1,18286899,18287209,0,1.764091453274742,310,6.796116504854369
chr1,18756811,18757074,0,3.198591917013361,263,4.961832061068702
chr1,20606199,20606346,2,5.954034453258856,147,5.47945205479452
chr1,23042440,23042751,1,0.64621087887536,311,7.741935483870968
chr1,23335836,23336132,2,0.4404955481014329,296,7.796610169491525
chr1,24076503,24076813,1,0.6820501992115002,310,7.44336569579288
chr1,24675228,24675535,1,1.04967086359278,307,7.189542483660131
chr1,25214434,25214741,1,0.39193378923622363,307,7.189542483660131
chr1,26163332,26163643,1,0.0,311,7.741935483870968
chr1,27471062,27471365,1,0.09910806019956056,303,6.953642384105961
chr1,27477617,27477928,1,1.298760896348472,311,7.419354838709677
chr1,28674708,28675018,1,0.03226847482118209,310,7.44336569579288
chr1,28695656,28695968,1,0.0,312,7.717041800643087
chr1,32405379,32405679,2,0.4352220315073203,300,7.6923076923076925
chr1,32726975,32727301,0,1.2737563632046,326,7.076923076923077
chr1,32801938,32802246,2,1.3104403191190583,308,7.817589576547231
chr1,32999791,33000000,2,0.0,209,8.653846153846153
chr1,34507513,34507815,2,0.6987417737770835,302,7.641196013289036
chr1,39606451,39606730,1,1.0840454711209278,279,7.194244604316546
chr1,40494256,40494567,1,0.03216468428708538,311,8.064516129032258
chr1,40737901,40738201,2,0.10010013353365396,300,7.023411371237458
chr1,41254823,41255138,0,0.35043150772385223,315,7.32484076433121
chr1,42277515,42277826,1,0.03216468428708538,311,8.064516129032258
chr1,42441616,42441919,2,1.1310446381190855,303,6.622516556291391
chr1,44951954,44952262,0,0.4232842808867528,308,6.840390879478828
chr1,45577611,45577893,2,0.3916004353366371,282,8.185053380782918
chr1,46950350,46950650,2,0.7387642791077201,300,7.357859531772576
chr1,47614334,47614649,1,1.2821086132808424,315,7.643312101910828
chr1,49350191,49350502,2,0.9716848495785475,311,7.741935483870968
chr1,49622347,49622658,1,0.3549547014306512,311,7.419354838709677
chr1,51200390,51200701,0,2.0211595186469244,311,7.096774193548387
chr1,52839659,52839963,2,0.03290556222745952,304,7.590759075907591
chr1,54821886,54822197,0,0.41976352450298576,311,7.419354838709677
chr1,55115236,55115521,2,2.2171567916480814,285,7.042253521126761
chr1,55807630,55807939,0,0.8466108870264187,309,5.8441558441558445
chr1,55935620,55935935,0,0.4464315372150659,315,6.369426751592357
chr1,56422034,56422347,1,0.0,313,7.6923076923076925
chr1,56629348,56629655,0,5.25254413228501,307,2.6143790849673203
chr1,56776951,56777263,2,0.967755362693088,312,7.717041800643087
chr1,57207437,57207742,2,1.0938454138902918,305,6.907894736842105
chr1,57233255,57233436,0,0.6183327818605989,179,6.111111111111111
chr1,58085958,58086262,2,0.03290556222745952,304,7.590759075907591
chr1,58593959,58594269,1,0.0,310,7.766990291262136
chr1,58760216,58760514,2,0.7097111382813744,298,7.744107744107744
chr1,58888426,58888756,0,0.3645485947774677,330,6.686930091185411
chr1,59324266,59324575,1,0.0,309,7.792207792207792
chr1,59517254,59517526,0,0.036778228947698915,272,7.011070110701107
chr1,60404978,60405284,2,1.3520411762392917,306,7.868852459016393
chr1,60604052,60604357,2,0.6587122390781615,305,7.894736842105263
chr1,61567652,61567956,2,0.0,304,7.920792079207921
chr1,61869097,61869370,0,1.107031168734043,273,7.352941176470588
chr1,62582268,62582579,0,0.9708873444027779,311,7.419354838709677
chr1,65670037,65670351,0,0.5112964166981363,314,5.7507987220447285
chr1,65920959,65921267,1,0.06497726710427518,308,7.166123778501628
chr1,65924077,65924373,2,0.03379520236804985,296,7.796610169491525
chr1,66129375,66129688,1,0.6420617591061452,313,7.6923076923076925
chr1,66338736,66339037,2,0.36640123797365376,301,7.666666666666667
chr1,69210504,69210814,0,1.0067300873817802,310,6.796116504854369
chr1,69265787,69266093,2,0.03269042287094217,306,8.19672131147541
chr1,69341321,69341631,1,0.03226847482118209,310,7.44336569579288
chr1,69478041,69478339,2,0.40431487156788537,298,7.407407407407407
chr1,70125510,70125817,2,0.7217973116470796,307,7.189542483660131
chr1,70302444,70302755,1,0.06435007323237243,311,7.741935483870968
chr1,71602238,71602550,1,0.0,312,7.717041800643087
chr1,71942483,71942801,0,0.0,318,7.570977917981073
chr1,72025829,72026140,0,0.645947342320202,311,7.419354838709677
chr1,72257040,72257347,1,0.720234377780752,307,7.189542483660131
chr1,72900480,72900782,2,1.8460586896267475,302,6.312292358803987
chr1,73287921,73288232,0,0.3873486125086863,311,7.096774193548387
chr1,74255109,74255373,1,0.07581502589819819,264,7.604562737642586
chr1,74445598,74445909,0,2.202130461014869,311,5.483870967741935
chr1,74500355,74500633,0,0.3972574165717824,278,6.859205776173285
chr1,74747355,74747664,1,1.0767987319293884,309,6.818181818181818
chr1,75536724,75537034,1,0.03226847482118209,310,7.44336569579288
chr1,75959350,75959646,0,0.03379520236804985,296,6.440677966101695
chr1,76634685,76634970,0,0.0,285,7.042253521126761
chr1,77136247,77136560,2,0.031959093449862704,313,8.333333333333334
chr1,77289734,77289888,0,2.849916003377927,154,3.9215686274509802
chr1,77992131,77992440,1,0.35726037023221835,309,7.467532467532467
chr1,78077906,78078210,2,0.03290556222745952,304,7.590759075907591
chr1,79254258,79254558,2,0.0,300,8.02675585284281
chr1,79648496,79648804,1,0.06497726710427518,308,7.817589576547231
chr1,80224611,80224919,2,0.06497726710427518,308,7.817589576547231
chr1,80653489,80653784,2,1.1271058986671219,295,7.142857142857143
chr1,80728669,80728980,1,1.0034712491075768,311,7.741935483870968
chr1,82416343,82416663,0,0.3764133210395762,320,7.523510971786834
chr1,82497617,82497932,1,0.31847241427399114,315,7.643312101910828
chr1,82576966,82577281,1,0.031756114119246025,315,7.961783439490445
chr1,83205758,83206062,2,0.6608889336510964,304,7.920792079207921
chr1,84558293,84558590,2,0.033681375473713804,297,7.77027027027027
chr1,85813532,85813850,0,0.31520967497642904,318,7.886435331230284
chr1,86416761,86417069,1,0.06497726710427518,308,7.817589576547231
chr1,87457772,87458079,1,0.6874697406810002,307,7.516339869281046
chr1,87888941,87889246,1,0.3619627522058956,305,7.565789473684211
chr1,88770577,88770884,2,0.9868741419160717,307,7.8431372549019605
chr1,89327969,89328275,2,1.053125405366763,306,7.540983606557377
chr1,89541429,89541740,1,0.64621087887536,311,7.419354838709677
chr1,89721963,89722255,2,0.7574901411444231,292,7.560137457044673
chr1,90146370,90146681,1,0.3549547014306512,311,7.419354838709677
chr1,90685806,90686114,1,0.03247807843978225,308,7.49185667752443
chr1,91159230,91159501,0,0.0,271,7.777777777777778
chr1,91994584,91994895,1,0.7450737156398977,311,6.774193548387097
chr1,92651569,92651874,2,1.060344575116082,305,7.2368421052631575
chr1,93511684,93511988,2,0.36315775362366126,304,7.590759075907591
chr1,95224968,95225280,1,1.0009206293706014,312,8.038585209003216
chr1,95569922,95570226,2,0.9942235015605653,304,7.920792079207921
chr1,96243665,96243976,0,0.41918958405063367,311,7.096774193548387
chr1,97522441,97522732,0,3.7340461960027547,291,3.103448275862069
chr1,99255088,99255390,2,0.0,302,7.973421926910299
chr1,99960684,99960994,1,0.6806242619449742,310,7.766990291262136
chr1,100120768,100121070,2,0.7322201814556962,302,7.308970099667774
chr1,100180634,100180945,1,0.32232161703932655,311,7.419354838709677
chr1,102542160,102542473,1,0.35231865484683467,313,7.371794871794871
chr1,102630520,102630829,1,0.6828374029028847,309,8.116883116883116
chr1,103006526,103006827,0,3.0243425915526583,301,5.0
chr1,103127874,103128183,2,0.6828374029028847,309,7.467532467532467
chr1,103170322,103170634,0,0.03206155929031043,312,7.395498392282958
chr1,103179122,103179432,2,0.6480403572401742,310,7.766990291262136
chr1,103277630,103277941,1,0.03216468428708538,311,7.419354838709677
chr1,103281809,103282095,0,0.7397105677636353,286,6.666666666666667
chr1,104430388,104430688,2,0.6697414964449888,300,7.6923076923076925
chr1,104509602,104509915,1,0.3526786023330433,313,7.371794871794871
chr1,104614899,104615212,0,0.4165035160357439,313,7.051282051282051
chr1,104885693,104886017,0,0.30959851239605535,324,7.430340557275541
chr1,105181527,105181745,0,0.9232681106944052,218,5.990783410138249
chr1,105361813,105362120,1,0.35922197910640197,307,7.516339869281046
chr1,105595870,105596181,0,0.09655619350852036,311,6.774193548387097
chr1,105734054,105734361,0,0.7861539654436644,307,6.5359477124183005
chr1,107993106,107993425,0,0.031357793439228905,319,7.232704402515723
chr1,108278767,108279074,2,0.03258390470480384,307,8.169934640522875
chr1,108415306,108415613,2,0.03258390470480384,307,8.169934640522875
chr1,108660642,108660952,2,1.0101353658759733,310,7.44336569579288
chr1,110458039,110458377,0,0.5943593386486867,338,6.824925816023739
chr1,111068571,111068845,0,0.4392803585837264,274,6.593406593406593
chr1,111158902,111159213,0,0.9716813933798835,311,7.741935483870968
chr1,111229400,111229709,1,0.6828374029028847,309,7.467532467532467
chr1,111972168,111972471,2,0.36397647779336567,303,7.6158940397351
chr1,112022770,112023077,1,0.3267985489892767,307,7.8431372549019605
chr1,112152221,112152370,2,0.675685958336141,149,6.081081081081081
chr1,113173018,113173298,0,0.7194368726049778,280,7.168458781362007
chr1,113572932,113573224,0,1.9455264656016016,292,2.4054982817869415
chr1,113633238,113633560,0,1.0004448776771722,322,6.542056074766355
chr1,113826659,113826968,2,0.32467646552741714,309,7.792207792207792
chr1,114024709,114025007,2,0.0,298,8.080808080808081
chr1,114500908,114501215,2,0.9844357851110144,307,7.8431372549019605
chr1,115026279,115026577,2,1.0827007005026277,298,7.070707070707071
chr1,115254277,115254548,0,0.3700291260128497,271,7.407407407407407
chr1,115928495,115928801,2,0.32787002730795256,306,7.868852459016393
chr1,117215479,117215786,1,0.39193378923622363,307,7.189542483660131
chr1,117548429,117548638,0,0.0,207,6.730769230769231
chr1,118062085,118062398,0,2.106059805015118,313,6.730769230769231
chr1,119344705,119344852,0,3.915898676504999,147,0.684931506849315
chr1,119577081,119577386,1,0.4274597621000492,305,6.907894736842105
chr1,120320868,120321176,0,0.7507248748320289,308,6.840390879478828
chr1,120387547,120387851,2,0.03290556222745952,304,7.590759075907591
chr1,121115534,121115845,1,0.645947342320202,311,8.064516129032258
chr1,121873032,121873290,2,0.7793554992109389,258,8.560311284046692
chr1,121924381,121924692,1,0.32232161703932655,311,7.741935483870968
chr1,122109537,122109777,0,1.6860683571240271,240,6.2761506276150625
chr1,122125426,122125746,1,1.581135306271466,320,7.210031347962382
chr1,143842916,143843219,2,1.0000333353334772,303,7.947019867549669
chr1,143902910,143903208,2,0.7081671140447489,298,8.417508417508417
chr1,143916795,143917099,2,1.0276795081617731,304,7.590759075907591
chr1,145009306,145009606,2,0.3341697670456462,300,8.02675585284281
chr1,145439271,145439579,1,0.3580526995535112,308,7.166123778501628
chr1,146285400,146285711,1,0.03216468428708538,311,7.419354838709677
chr1,146336442,146336749,1,1.3479813275213228,307,7.189542483660131
chr1,147393008,147393319,1,1.0041629280183257,311,7.096774193548387
chr1,147980691,147980846,0,0.0,155,5.194805194805195
chr1,148503931,148504229,2,0.7097111382813744,298,7.744107744107744
chr1,148736183,148736494,1,0.03216468428708538,311,7.419354838709677
chr1,149392789,149393094,2,0.32894855490212555,305,8.223684210526315
chr1,150232062,150232358,2,0.6791256506634051,296,8.135593220338983
chr1,150718975,150719285,0,0.03226847482118209,310,7.44336569579288
chr1,151125597,151125902,2,1.6590196866989968,305,7.894736842105263
chr1,151667543,151667851,1,0.03247807843978225,308,7.49185667752443
chr1,152385356,152385665,1,0.03237293735621745,309,7.467532467532467
chr1,152825413,152825568,0,4.433310333341594,154,2.5974025974025974
chr1,152924913,152925220,1,0.6873071457708744,307,7.189542483660131
chr1,153121982,153122288,0,1.4851970472134761,306,5.901639344262295
chr1,153830448,153830774,0,2.245404033468605,326,6.769230769230769
chr1,154125752,154126067,1,0.41441104300511,315,8.280254777070065
chr1,154394214,154394386,1,0.584801988159565,172,7.017543859649122
chr1,155517793,155518099,1,0.09813545839243529,306,6.885245901639344
chr1,155551378,155551680,2,0.36557158531861284,302,7.641196013289036
chr1,155673879,155674185,1,0.42665175189744337,306,6.885245901639344
chr1,155922923,155923189,2,0.7970624353765567,265,7.9245283018867925
chr1,155986213,155986508,2,1.4374514970976149,295,7.482993197278912
chr1,156187410,156187722,0,1.0333145404486332,312,7.07395498392283
chr1,156991710,156992015,2,0.0,305,7.894736842105263
chr1,158702821,158702952,0,1.9336088826407292,131,6.153846153846154
chr1,158742256,158742567,2,0.9716813933798835,311,8.064516129032258
chr1,159555627,159555940,0,0.031959093449862704,313,7.371794871794871
chr1,160965245,160965550,2,0.3615835997380163,305,7.894736842105263
chr1,161565906,161566211,1,0.6920005486692917,305,6.907894736842105
chr1,161812366,161812691,0,0.6503653168689029,325,7.098765432098766
chr1,161959402,161959694,0,0.7591588210695059,292,6.529209621993127
chr1,162082881,162083195,1,0.6397486389202368,314,7.348242811501597
chr1,162289464,162289774,0,3.7030686737700167,310,4.53074433656958
chr1,162486961,162487266,2,0.3949987626578024,305,7.2368421052631575
chr1,164458319,164458623,1,0.762361471034684,304,7.590759075907591
chr1,164548913,164549219,1,0.69102778093161,306,7.540983606557377
chr1,165516827,165517097,0,0.4464315372150659,270,7.434944237918216
chr1,165808107,165808421,0,0.31923472087428273,314,7.667731629392971
chr1,165861346,165861657,1,1.3628211336390024,311,8.064516129032258
chr1,167195441,167195726,0,0.7761348648734856,285,7.042253521126761
chr1,167364260,167364545,2,0.3518041710075479,285,7.394366197183099
chr1,167613474,167613785,0,2.2191795794517666,311,5.483870967741935
chr1,167897713,167898025,1,3.678680437884481,312,6.752411575562701
chr1,168628255,168628474,0,1.0614150309926942,219,5.504587155963303
chr1,168786028,168786331,2,0.39761640952475175,303,7.28476821192053
chr1,169008829,169009145,0,0.6369512888714857,316,7.619047619047619
chr1,169190798,169191111,0,0.09593862873111818,313,7.371794871794871
chr1,170937515,170937822,2,0.0,307,7.8431372549019605
chr1,171087052,171087362,1,1.0404557135469577,310,6.796116504854369
chr1,171292096,171292404,2,0.981215898740109,308,7.817589576547231
chr1,171425614,171425919,2,0.39451083174790136,305,7.2368421052631575
chr1,173244360,173244671,1,1.0691824430324945,311,6.774193548387097
chr1,173975616,173975927,1,0.35459009186050766,311,7.096774193548387
chr1,174364243,174364553,1,0.03226847482118209,310,7.44336569579288
chr1,177603400,177603709,0,0.3898655230015865,309,7.142857142857143
chr1,177828935,177829240,2,0.6920005486692917,305,7.2368421052631575
chr1,178827392,178827694,2,0.033123552056057035,302,7.641196013289036
chr1,179645070,179645384,1,0.3194899049385505,314,7.667731629392971
chr1,180473165,180473465,2,0.10010013353365396,300,7.023411371237458
chr1,181860018,181860330,1,0.0,312,7.717041800643087
chr1,182320197,182320501,2,1.0302790578156533,304,7.590759075907591
chr1,182488542,182488748,0,0.0485672694815946,206,5.853658536585366
chr1,184309604,184309913,1,0.3898655230015865,309,7.142857142857143
chr1,184571011,184571323,1,0.32154451651452015,312,7.717041800643087
chr1,185639064,185639337,0,0.8475509180662739,273,5.882352941176471
chr1,185797684,185797995,1,0.03216468428708538,311,7.419354838709677
chr1,187163673,187163985,1,0.6441296374122161,312,7.395498392282958
chr1,188000891,188001199,1,1.345576570424327,308,7.49185667752443
chr1,188087301,188087581,0,0.07147964047972168,280,6.451612903225806
chr1,188373837,188374142,2,0.328678037510557,305,7.894736842105263
chr1,189000384,189000682,2,0.0335683127747914,298,8.417508417508417
chr1,190412451,190412746,0,0.7497456168979766,295,6.462585034013605
chr1,190840844,190841134,1,0.0690131234479229,290,6.920415224913495
chr1,191098951,191099229,0,0.4329409223361366,278,7.9422382671480145
chr1,191285142,191285449,0,0.7531833081329037,307,6.862745098039215
chr1,191703593,191703900,2,0.6557471038914009,307,8.169934640522875
chr1,193862101,193862412,1,0.9716813933798835,311,7.741935483870968
chr1,194995333,194995643,1,1.3016409454132718,310,7.766990291262136
chr1,195916231,195916540,0,0.09718176042855071,309,6.818181818181818
chr1,197404309,197404469,0,0.7556818905024092,160,6.289308176100629
chr1,197528578,197528873,2,0.7513802601818642,295,7.482993197278912
chr1,198210741,198211018,0,0.7621398796686819,277,6.884057971014493
chr1,198324036,198324245,0,0.480772934972099,209,6.730769230769231
chr1,200747728,200748010,2,0.7862921152732087,282,7.117437722419929
chr1,201801853,201802155,0,4.0510924454522135,302,5.3156146179401995
chr1,202253795,202254104,1,0.03237293735621745,309,7.467532467532467
chr1,202332626,202332937,1,0.0,311,7.741935483870968
chr1,202341296,202341606,1,0.32362572528087397,310,7.766990291262136
chr1,204181985,204182322,0,3.377718997389069,337,7.142857142857143
chr1,205966752,205967062,2,0.6806242619449742,310,8.090614886731391
chr1,206359798,206360105,1,0.03258390470480384,307,7.516339869281046
chr1,206481766,206482078,0,0.7734855044306068,312,6.752411575562701
chr1,207232029,207232335,0,1.2541665119966177,306,5.901639344262295
chr1,207737198,207737509,1,0.974056778591127,311,7.741935483870968
chr1,208307028,208307331,2,0.06605020775568182,303,7.947019867549669
chr1,208719338,208719651,0,1.876914301455027,313,4.487179487179487
chr1,208953928,208954233,1,0.6589863513655216,305,7.2368421052631575
chr1,209194366,209194681,0,1.3142732975679312,315,7.32484076433121
chr1,209261172,209261477,1,0.7913383115347172,305,6.907894736842105
chr1,210121971,210122277,2,0.03269042287094217,306,7.540983606557377
chr1,210386217,210386537,0,0.9782577747420023,320,7.210031347962382
chr1,210760970,210761275,1,0.06561680731751188,305,7.2368421052631575
chr1,210788685,210788995,1,0.0,310,7.766990291262136
chr1,211035236,211035526,0,0.034494654696886534,290,7.26643598615917
chr1,211272612,211272920,1,0.03247807843978225,308,7.49185667752443
chr1,211496951,211497255,0,2.5851281822524728,304,2.31023102310231
chr1,211850214,211850522,1,1.376709381172487,308,6.840390879478828
chr1,212124185,212124485,0,2.546167408950745,300,3.3444816053511706
chr1,213303923,213304229,2,0.7241732909289856,306,7.213114754098361
chr1,215576599,215576865,0,4.73813944264196,266,3.018867924528302
chr1,215771298,215771609,1,0.3873486125086863,311,7.096774193548387
chr1,217744180,217744488,2,0.6536040783676388,308,7.817589576547231
chr1,218612586,218612892,2,0.7241732909289856,306,7.213114754098361
chr1,220665240,220665544,2,0.36315775362366126,304,8.250825082508252
chr1,221860816,221861127,2,0.6472582296018482,311,7.741935483870968
chr1,222220655,222220956,2,0.39976793924529874,301,7.0
chr1,224272752,224273063,2,2.0211595186469187,311,7.741935483870968
chr1,225039700,225039901,0,0.049776012075079694,201,6.0
chr1,225068837,225069104,0,0.8308348265776835,267,6.7669172932330826
